1	FB1104	FB1105	FB1106	FB1107	FB1100	FB1101	FB1102	FB1103	10630320	FB1108	FB1109	FB1225	FB1224	FB1227	FB1226	FB1221	FB1220	FB1223	FB1222	10630370	10630371	FB1229	FB1228	FB1086	FB0509	FB0521	10630384	FB0523	10630386	FB0525	FB0524	10630383	FB0526	FB0529	FB0528	FB1150	10630388	FB1057	FB1113	FB1112	FB1111	FB1110	FB1117	FB1116	FB1115	FB1114	FB1119	FB1118	FB1210	FB1211	FB1212	FB1213	FB1214	FB1215	FB1216	FB1217	FB1218	FB1219	FB1058	10630379	JH5008	FB0518	FB0519	FB0514	FB0515	FB0516	FB0517	FB0510	FB0511	FB0512	FB0513	FB1209	FB1208	FB1207	FB1206	FB1205	FB1204	FB1203	FB1202	FB1201	10630351	10630335	10630375	FB1052	FB1053	3	FB0508	FB1056	FB1051	FB1054	FB1055	FB0503	FB0502	FB0501	FB1059	FB0507	FB0506	FB0505	FB0504	10630344	FB1236	FB1237	FB1049	10630294	FB1140	FB1141	FB1142	FB1143	FB1144	FB1145	FB1146	FB1147	FB1148	FB1149	FB0520	FB1079	2	FB1078	FB1238	FB1074	FB1075	FB1076	FB1239	FB1070	FB1071	FB1072	FB1073	FB0522	FB1250	FB0527	FB1096	FB1097	FB1094	FB1095	FB1092	FB1093	FB1090	FB1091	FB1098	FB1099	FB1077	16	FB1128	FB1069	FB1068	FB1063	FB1062	FB1061	FB1060	FB1067	FB1066	FB1065	FB1064	FB1243	FB1242	FB1241	FB1240	FB1247	FB1246	FB1245	FB1244	10630312	10630314	FB1085	FB1084	FB1087	FB1129	FB1081	FB1080	FB1083	FB1082	FB1122	FB1123	FB1120	FB1121	FB1126	FB1088	FB1124	FB1125	FB1089	FB1127	FB0540	FB1139	FB1138	FB1234	FB1235	FB1232	FB1233	FB1230	FB1231	FB1131	FB1130	FB1133	FB1132	FB1135	FB1134	FB1137	FB1136	10630369	FB0532	FB0533	FB0530	FB0531	FB0536	FB0537	FB0534	FB0535	FB0538	FB0539	10630322
FB1061	0.200707683	0.196261219	0.201179075	0.187486102	0.174071451	0.162395535	0.184396031	0.163573425	0.163446855	0.206631533	0.191417209	0.106807764	0.139462033	0.127263157	0.123664206	0.139994025	0.151241385	0.149052213	0.134526981	0.202407541	0.194733529	0.071139655	0.146072532	0.13570518	0.193284773	0.17438898	0.19917597	0.184764846	0.182046142	0.195398485	0.176427598	0.180376283	0.208021432	0.18375207	0.150764419	0.169960661	0.173037954	0.178931671	0.159416412	0.19653997	0.200040079	0.183748632	0.165442246	0.17670168	0.16080773	0.177405255	0.184811321	0.2065085	0.16658794	0.156625411	0.136880855	0.152396047	0.093101815	0.137481164	0.13216026	0.131574895	0.154346753	0.159907728	0.183545733	0.20501921	0.114958335	0.202532115	0.201799291	0.12427791	0.181195323	0.17855252	0.163993655	0.177253388	0.183808466	0.166311782	0.190082138	0.177790324	0.194592838	0.17866067	0.111219265	0.138208454	0.19932498	0.166834426	0.111793526	0.14472868	0.181183954	0.184317543	0.196567794	0.175768084	0.177410753	0.190004265	0.185702456	0.156178905	0.200016527	0.150030243	0.182787971	0.200788211	0.172816977	0.197676963	0.184742207	0.186306551	0.18460884	0.207884489	0.196294943	0.199573639	0.192486895	0.204484813	0.209947869	0.174928372	0.159886897	0.185722741	0.16875888	0.159863415	0.18522289	0.162984258	0.17648044	0.151085595	0.156986293	0.131685394	0.187545045	0.147004028	0.174683797	0.154247404	0.168409202	0.166398344	0.209849323	0.166121126	0.186838798	0.191104845	0.180025751	0.141138941	0.175788226	0.154528659	0.197946159	0.1936357	0.139631224	0.193625725	0.181946398	0.176106538	0.174786193	0.171089157	0.205762578	0.190613597	0.212976645	0.179643924	0.198100333	0.161520024	0.149401949	0.163985177	0.158035953	0.195645888	0.163449163	1	0.16397639	0.156214277	0.155452953	0.156091567	0.169038673	0.216111034	0.178659499	0.199230972	0.210367392	0.192979739	0.178465714	0.154687782	0.170194315	0.133032606	0.154835059	0.172614723	0.182854792	0.190776232	0.166627972	0.152130535	0.175678228	0.161410012	0.178125978	0.202345129	0.190237398	0.11582761	0.20974676	0.187841866	0.174534739	0.17229164	0.163595735	0.178723984	0.193242282	0.198770096	0.168560263	0.173500757	0.227930818	0.166988809	0.115758851	0.202800791	0.165362079	0.13778219	0.178449927	0.173725826	0.160624722	0.185906878	0.184129699	0.165091857	0.14431481	0.110211494	0.194917363	0.212687327	0.202045862	0.192963471	0.200757387	0.176805191	0.164053123	0.202079411	0.205350778	0.185619381	0.192231551	0.1930053
FB1060	0.165468046	0.177955553	0.184924173	0.16021416	0.154442321	0.152441481	0.173792507	0.151979587	0.147479188	0.180686807	0.175307827	0.095422675	0.128317603	0.112904703	0.117050615	0.131237767	0.147546387	0.139509676	0.123196974	0.174757267	0.16623993	0.072517547	0.128455912	0.127036195	0.170391882	0.159757945	0.173867616	0.173676112	0.167946129	0.166078254	0.154830462	0.154907314	0.182796007	0.172309075	0.141534827	0.14390833	0.160735839	0.162985845	0.147178442	0.181650163	0.171743001	0.167247799	0.149387575	0.148610274	0.153813186	0.174210744	0.164504327	0.184753393	0.147814752	0.135653388	0.124448668	0.139807691	0.08722456	0.125714347	0.12562799	0.126789533	0.142328053	0.144900476	0.168721904	0.187325275	0.102334504	0.178448952	0.176711855	0.139708067	0.161299251	0.168620262	0.142092704	0.162826125	0.166568369	0.159576985	0.167058612	0.165794119	0.167349675	0.167088866	0.113191108	0.122389398	0.177995108	0.141828383	0.102082518	0.134569347	0.17075345	0.158682683	0.175074913	0.153288434	0.156776039	0.173504711	0.175647687	0.142854816	0.176342513	0.134961188	0.169626129	0.173117814	0.155192002	0.17508328	0.157136938	0.183238694	0.173828339	0.177329463	0.176431708	0.175969111	0.168522398	0.173371342	0.177354797	0.164400299	0.143006724	0.159207341	0.148660207	0.132890609	0.15637895	0.138996281	0.154832213	0.132111857	0.138791953	0.120006212	0.15828197	0.163988051	0.150583808	0.141516601	0.146255593	0.154238895	0.181764763	0.157679603	0.168324528	0.154416948	0.158338086	0.137385057	0.155905999	0.133887647	0.167742406	0.174352598	0.129787432	0.168570623	0.166980823	0.164390268	0.157366451	0.155048262	0.172232692	0.166814282	0.185509325	0.166812797	0.17185034	0.152131706	0.120936607	0.143236567	0.149370738	0.169465873	0.159631547	0.16397639	1	0.150070603	0.13974237	0.133112061	0.153336347	0.178389289	0.167620317	0.171042341	0.176936293	0.163213395	0.153426027	0.135855011	0.153487779	0.131773294	0.141547715	0.213137612	0.156009252	0.204661523	0.134962225	0.144572368	0.161087254	0.145007159	0.159199563	0.177530645	0.166229617	0.109687213	0.181646848	0.170059475	0.158452435	0.149643441	0.149889391	0.15745962	0.169328954	0.180756975	0.143315008	0.145960564	0.170052702	0.153147488	0.106434862	0.173547291	0.143621307	0.134062733	0.154512059	0.175616079	0.149153352	0.156166272	0.161534743	0.146040399	0.139670092	0.103525791	0.1750627	0.180149882	0.174706518	0.17248376	0.180693987	0.148400861	0.139195184	0.174067561	0.173304167	0.173979289	0.184310887	0.247498838
FB1067	0.20903302	0.20729014	0.205074027	0.194320938	0.187788823	0.17768444	0.191447288	0.181720239	0.190859001	0.201018748	0.201304249	0.152196492	0.171072953	0.169352355	0.156089235	0.159114559	0.18375885	0.181113918	0.163169027	0.199170151	0.190465103	0.13298205	0.163313468	0.107445579	0.217921899	0.139074802	0.199791912	0.163062992	0.203095491	0.178415724	0.179181558	0.182221452	0.198814695	0.13875192	0.09838345	0.164366573	0.172299197	0.151595372	0.166983442	0.202240909	0.201974636	0.193682192	0.176212076	0.177846786	0.175285436	0.188024896	0.193925396	0.214530564	0.192177657	0.182368184	0.166371553	0.176673867	0.133974918	0.159333354	0.16700367	0.162748052	0.18004501	0.192737798	0.166044739	0.199416976	0.096111441	0.190288212	0.197723915	0.13373762	0.185706129	0.181846461	0.111238017	0.193647559	0.180479428	0.166881432	0.210512192	0.186618337	0.177407143	0.172319079	0.081852968	0.124500787	0.197467165	0.11996979	0.090700044	0.141282598	0.202064605	0.197137904	0.195955872	0.17291848	0.178487312	0.188251043	0.226268569	0.15234019	0.189022607	0.146265549	0.182602654	0.202622333	0.181518985	0.208130728	0.1800376	0.206097199	0.222216044	0.210519857	0.211550338	0.203675766	0.192235575	0.194898205	0.198804133	0.178387174	0.144340031	0.182117343	0.171404097	0.14721303	0.179468073	0.1361675	0.164652925	0.13451921	0.140298061	0.116433097	0.148952519	0.137372231	0.151976699	0.135599335	0.165947499	0.179160311	0.197938681	0.185612469	0.188159046	0.164145838	0.191511249	0.146411406	0.183423801	0.132394125	0.186843291	0.190927582	0.14790718	0.390267902	0.183994262	0.182696539	0.184998942	0.177846118	0.206612163	0.216763486	0.209939134	0.185651385	0.192342042	0.174649783	0.141878786	0.155131568	0.174922604	0.198714236	0.150203094	0.156214277	0.150070603	1	0.173725724	0.169102635	0.179065607	0.205088354	0.184126005	0.198540598	0.209117542	0.19300395	0.188578431	0.085106801	0.160140755	0.117573015	0.171076746	0.180362714	0.189255897	0.196578362	0.145597654	0.162321646	0.183016962	0.165725813	0.196332373	0.215988704	0.159176496	0.136385559	0.206881938	0.175015556	0.19208271	0.165997267	0.146543773	0.196978607	0.178382439	0.212868385	0.159276458	0.158588399	0.185621903	0.172818925	0.153869524	0.197066238	0.184636827	0.165195677	0.171356942	0.158614827	0.154806917	0.180359066	0.152512419	0.136537141	0.12774175	0.088501433	0.193352371	0.201946981	0.199791871	0.189782501	0.205963014	0.16065081	0.150947484	0.190326111	0.194766223	0.151099528	0.198435473	0.212994177
FB1066	0.199336213	0.192818768	0.195541344	0.185868506	0.177414641	0.172805978	0.188868819	0.163814902	0.171653148	0.199680448	0.193063186	0.152908588	0.174213523	0.158854054	0.148725382	0.139154787	0.159589334	0.164408492	0.167310678	0.184166454	0.172159761	0.142544818	0.168415055	0.077892676	0.193644221	0.123320735	0.184037357	0.1632649	0.188183144	0.161260915	0.169875402	0.179249602	0.189134285	0.127219266	0.064953704	0.156563849	0.153236072	0.137717154	0.163328592	0.186470409	0.195862444	0.186566663	0.166701864	0.178422153	0.174223925	0.188323644	0.190833687	0.200301618	0.182831434	0.181382512	0.151840351	0.17517034	0.149552943	0.170641783	0.164395619	0.161885282	0.174026554	0.178636173	0.150221583	0.178912609	0.102168451	0.176516298	0.183033579	0.102740174	0.161032999	0.165303757	0.091873191	0.181054715	0.154223892	0.147337188	0.196439323	0.160415836	0.177582483	0.161583122	0.104949858	0.121468226	0.185204878	0.116975404	0.097817706	0.139311922	0.170550686	0.181161944	0.190605706	0.164502549	0.175215626	0.176515084	0.190542486	0.152526739	0.178737291	0.14710314	0.174770605	0.19010868	0.152858823	0.206542483	0.173459844	0.190265692	0.195977975	0.204006633	0.189095884	0.195699325	0.185547174	0.183091058	0.183191395	0.154015107	0.13508569	0.177936152	0.160563178	0.14510127	0.162325853	0.138573799	0.164150548	0.137106118	0.138508952	0.118541377	0.130221353	0.113501832	0.138048372	0.113449104	0.162000079	0.166560912	0.185173818	0.150923111	0.175186771	0.154124388	0.176394061	0.12500096	0.170358294	0.136906339	0.171447601	0.170088085	0.15988141	0.195354062	0.183617089	0.183109451	0.174757257	0.180024671	0.200473929	0.188808907	0.200032282	0.181816385	0.18413148	0.171878115	0.127002517	0.128526966	0.166187403	0.189615834	0.151404875	0.155452953	0.13974237	0.173725724	1	0.165796415	0.170912333	0.191974194	0.173286735	0.186349466	0.19106621	0.186092712	0.171736354	0.059415492	0.156446661	0.080293567	0.17053557	0.167392778	0.174992192	0.185890273	0.134462489	0.14873542	0.181398695	0.151598079	0.171780758	0.206423814	0.139510701	0.14866438	0.202147236	0.16123583	0.20021009	0.151709975	0.136869769	0.195192499	0.16236352	0.187862196	0.148923544	0.152365169	0.17615757	0.161586814	0.162284238	0.188046314	0.165528105	0.166108445	0.1649187	0.158922109	0.14856176	0.17438284	0.137415402	0.114099222	0.124964415	0.094495675	0.177689294	0.190660846	0.187741747	0.196615534	0.195701201	0.15922678	0.153469014	0.187318532	0.178939184	0.136981181	0.187848761	0.182833027
FB1065	0.185937046	0.187068867	0.225974574	0.186971134	0.17593746	0.165632391	0.1834745	0.174799352	0.176968858	0.193298129	0.190794358	0.151524058	0.162804022	0.154180563	0.147999424	0.135127277	0.157601278	0.166186046	0.161927392	0.186435231	0.181010769	0.136544606	0.167591704	0.086987786	0.192399745	0.131658752	0.182334062	0.160080525	0.185490537	0.163220267	0.158785671	0.176647132	0.190377097	0.12798173	0.07849169	0.151678959	0.168285632	0.13867926	0.171202068	0.185832007	0.190536362	0.184375098	0.168844352	0.169040289	0.166848848	0.186806056	0.186488792	0.195915154	0.189939666	0.1759563	0.154469267	0.170228754	0.134187899	0.158542125	0.169519675	0.158471695	0.17790999	0.184715191	0.145726931	0.184081941	0.097199641	0.175702826	0.182320268	0.113672789	0.169334694	0.172659056	0.094683789	0.184073554	0.156722204	0.159371313	0.189977144	0.164178398	0.173756687	0.160254131	0.090838954	0.113032409	0.179312572	0.1147513	0.08857911	0.1281491	0.182398803	0.182830123	0.189118703	0.166815715	0.180443817	0.17930952	0.183470093	0.153372732	0.1826484	0.145378775	0.178376186	0.183791006	0.15492318	0.197588036	0.166816397	0.185677155	0.18726376	0.19531799	0.185697479	0.191355675	0.173494723	0.184265739	0.170788546	0.150888134	0.129937849	0.165189141	0.15378959	0.135568911	0.160756731	0.136721279	0.156233341	0.135953372	0.132420144	0.116144313	0.130726847	0.125436894	0.139186619	0.116263855	0.164604215	0.164510706	0.185733951	0.163503868	0.166767141	0.152929889	0.201345531	0.128545356	0.16593485	0.12989297	0.169452999	0.175420323	0.151731316	0.190515345	0.176106585	0.182593957	0.173325222	0.188390256	0.18758091	0.186552453	0.19492039	0.166118754	0.181514788	0.173134076	0.126402718	0.143466715	0.167330419	0.188765603	0.148434625	0.156091567	0.133112061	0.169102635	0.165796415	1	0.165077921	0.182392608	0.165993773	0.183204036	0.221742156	0.173475114	0.153085718	0.071961981	0.15425813	0.094640938	0.175622113	0.164069783	0.178524435	0.186080204	0.159617559	0.15330938	0.177001733	0.150474883	0.168942285	0.204200013	0.142088506	0.138439311	0.190647546	0.154180814	0.188016349	0.1509751	0.139447033	0.182061576	0.167948061	0.189306215	0.139637569	0.148847026	0.173811553	0.15556051	0.148076161	0.180435065	0.167681125	0.158613106	0.156393504	0.145864175	0.146291537	0.164574272	0.138686367	0.122322675	0.119891439	0.086928018	0.179147225	0.192182444	0.186014043	0.174645365	0.181318174	0.152492752	0.149349211	0.171410776	0.179156953	0.136614065	0.180236833	0.181433071
FB1064	0.219678807	0.213300638	0.207988276	0.197945594	0.186263942	0.182999676	0.205205227	0.183441821	0.172316582	0.216154237	0.207143768	0.138113738	0.167047555	0.150973962	0.148344283	0.14647344	0.16663466	0.178732212	0.16329095	0.20315973	0.187996383	0.124335105	0.170310947	0.104318628	0.203697731	0.146134639	0.206210681	0.167964093	0.194227036	0.171755681	0.178942991	0.183893939	0.196293064	0.142055356	0.088866219	0.1690119	0.172640277	0.151002757	0.171093932	0.201844353	0.207176288	0.200466623	0.256360652	0.193462249	0.179609481	0.199472726	0.202606308	0.21095869	0.185426133	0.179389183	0.157739163	0.172676328	0.133461182	0.167648273	0.169138057	0.161994548	0.181064705	0.183086679	0.169116386	0.216522021	0.106851885	0.188425957	0.1910148	0.120104028	0.177838488	0.185303447	0.10850339	0.198166275	0.169653954	0.165067683	0.193550636	0.186723576	0.184902564	0.177009994	0.094352492	0.132363328	0.21319053	0.126459254	0.096285708	0.148120682	0.188561159	0.195890893	0.201080221	0.176156207	0.182957166	0.188403065	0.202191474	0.158477139	0.198696716	0.155305997	0.185885346	0.204891967	0.175782912	0.19769321	0.184651284	0.211992149	0.208743298	0.213118846	0.208585623	0.202935707	0.203454578	0.202764747	0.203342926	0.175629532	0.13952219	0.1825431	0.168553863	0.149469222	0.180930707	0.15292808	0.169524125	0.149166551	0.156342581	0.132729408	0.15734328	0.128927588	0.155963172	0.132525437	0.175777282	0.172402438	0.196444538	0.174880395	0.197060659	0.163611281	0.184067718	0.134153552	0.185319608	0.141219785	0.197651674	0.184012153	0.159343941	0.201382705	0.199908449	0.19312667	0.208032246	0.187088128	0.212810218	0.208358127	0.212517315	0.196653881	0.195586885	0.177274287	0.135965714	0.148418651	0.182708013	0.206326578	0.166820911	0.169038673	0.153336347	0.179065607	0.170912333	0.165077921	1	0.207418794	0.19119079	0.198205173	0.210731747	0.196019843	0.185467257	0.08790361	0.174197769	0.107995216	0.183191109	0.178974469	0.191792455	0.203557029	0.148680949	0.203762081	0.19761078	0.159122017	0.18460743	0.214972766	0.160563634	0.135104015	0.21688925	0.173423664	0.191679704	0.167778927	0.152167753	0.186385827	0.188633348	0.198954875	0.159593009	0.1686202	0.186138414	0.174271731	0.154577602	0.206971141	0.180767236	0.176442797	0.171282836	0.165207932	0.16430328	0.182377287	0.152519321	0.133849144	0.141479297	0.098245335	0.191520255	0.202583955	0.199967433	0.197512554	0.202581697	0.162208879	0.160156838	0.186648996	0.191551742	0.149948258	0.201854664	0.186110993
FB1243	0.272126211	0.269336676	0.271469337	0.251285715	0.237242341	0.225164499	0.348392383	0.224218373	0.209386865	0.282136064	0.272680846	0.145352281	0.186484896	0.157429947	0.164873228	0.160231526	0.206509845	0.201119934	0.183513151	0.259841101	0.24397782	0.106053747	0.202612588	0.100247986	0.253119047	0.184475055	0.255233204	0.216571962	0.23612722	0.226412814	0.233785554	0.207500571	0.265213445	0.211187503	0.104064028	0.227191401	0.210447792	0.183397986	0.215508389	0.286438044	0.264496241	0.246391357	0.219281741	0.240513448	0.217448415	0.247735235	0.251845259	0.277309262	0.226785025	0.214901227	0.19399381	0.206666135	0.123401554	0.188103925	0.182428657	0.173974614	0.232828872	0.222833271	0.212838642	0.274734486	0.139273879	0.244952725	0.253617274	0.121465922	0.213665727	0.222162491	0.127289664	0.230863068	0.208111688	0.191873555	0.261076924	0.226032389	0.250553436	0.237609721	0.134413977	0.190230333	0.279425271	0.191797744	0.151599707	0.206364185	0.230574233	0.239992013	0.247940286	0.22391566	0.239537234	0.25975031	0.259118665	0.203625165	0.254726148	0.186178296	0.255903122	0.272335045	0.20728382	0.274535707	0.232061852	0.259234367	0.254287895	0.270023114	0.24852321	0.261258761	0.293159603	0.264253156	0.266270434	0.208736069	0.202214657	0.252584245	0.262782392	0.229101554	0.24482541	0.220108979	0.240607829	0.214606843	0.209344687	0.19216552	0.182895972	0.145148289	0.178152222	0.152962194	0.233978244	0.205007853	0.262455522	0.205824138	0.246428511	0.196677128	0.232971847	0.15913817	0.220214076	0.174275841	0.247012315	0.240298095	0.191714768	0.258390717	0.234413725	0.23456426	0.230513305	0.229673028	0.26279773	0.246987596	0.293890887	0.23597939	0.239992331	0.19057649	0.193597892	0.174387074	0.199650983	0.259048055	0.184782556	0.216111034	0.178389289	0.205088354	0.191974194	0.182392608	0.207418794	1	0.257671856	0.264091125	0.280043497	0.259983781	0.238655336	0.107342934	0.232176581	0.100204645	0.210559244	0.221326066	0.228018879	0.253159193	0.212628739	0.176454571	0.222889977	0.190847543	0.2243668	0.267041059	0.211894187	0.164178603	0.267204377	0.240462905	0.252740357	0.232864527	0.216654005	0.241591674	0.247210952	0.272416461	0.220867192	0.231306512	0.268299199	0.237658586	0.153109618	0.280543504	0.209610403	0.1875365	0.237159495	0.240056004	0.223840156	0.249185386	0.211096755	0.18507368	0.201765648	0.156980654	0.241183117	0.263900367	0.256419777	0.241534091	0.266963823	0.198578895	0.195741252	0.24447344	0.253690419	0.21198245	0.247336505	0.24336302
FB1242	0.236864424	0.251483211	0.23447274	0.220963197	0.228587712	0.21633271	0.238137039	0.210351592	0.179721413	0.245286908	0.244438864	0.125469692	0.160678001	0.139664751	0.136774819	0.129111757	0.172795451	0.181631074	0.16307136	0.225515812	0.203033676	0.091463202	0.177382401	0.072621315	0.225763413	0.151595732	0.237826898	0.18665103	0.225062712	0.205670068	0.209550888	0.187035284	0.234518082	0.160978618	0.08138842	0.21421898	0.172210204	0.161316619	0.197296466	0.243126803	0.243313903	0.218503478	0.214913342	0.222982778	0.22070915	0.237999536	0.22190149	0.245135762	0.194390735	0.183253634	0.147702021	0.175398198	0.10085776	0.16421604	0.15664775	0.153088831	0.187423451	0.188815026	0.185829198	0.234856344	0.146511233	0.222453973	0.217344223	0.103341257	0.194891676	0.185450348	0.107885864	0.205199275	0.182262253	0.167454409	0.223545599	0.201057902	0.233346533	0.22755013	0.186083328	0.201168345	0.242580096	0.181012519	0.163046464	0.201126748	0.201215702	0.21171664	0.233824824	0.189459782	0.21125811	0.208333427	0.2335033	0.18357993	0.225103794	0.175708858	0.227640529	0.228443063	0.186716805	0.239318312	0.203063105	0.237569394	0.221163043	0.23780966	0.239818826	0.229529212	0.241867675	0.25391002	0.234869104	0.189755393	0.208338402	0.230621408	0.230270672	0.227016066	0.235568636	0.208330959	0.216414026	0.21665339	0.202533153	0.19437063	0.154672081	0.114515582	0.145402035	0.119959979	0.215111144	0.173135725	0.239748601	0.176427998	0.236317844	0.174512194	0.204552137	0.134822275	0.187774209	0.164779631	0.237851646	0.21904252	0.170390906	0.232257033	0.210781411	0.20432649	0.208021458	0.209428686	0.226064649	0.21888602	0.251183819	0.202146894	0.210909037	0.167914635	0.191653006	0.138223125	0.183507899	0.226122245	0.169434703	0.178659499	0.167620317	0.184126005	0.173286735	0.165993773	0.19119079	0.257671856	1	0.258727324	0.249165045	0.237821236	0.218934317	0.100400243	0.208727079	0.075908051	0.181311012	0.195248421	0.201990737	0.224140016	0.213147621	0.160528214	0.199654227	0.163243736	0.198243914	0.238138088	0.193709748	0.190109833	0.232410693	0.23124888	0.222599257	0.228218376	0.224145471	0.222711601	0.267682521	0.231763248	0.221125105	0.217983615	0.242651366	0.213909614	0.144818972	0.251207711	0.198072143	0.164540494	0.213133489	0.225570414	0.219225918	0.228737823	0.195991412	0.171433652	0.207701029	0.167713429	0.224845145	0.235761459	0.233441406	0.231002127	0.240001176	0.172478688	0.162132288	0.223842166	0.220642159	0.164499903	0.23221356	0.216107297
FB1241	0.273259797	0.259880373	0.257789202	0.233728504	0.230974426	0.213722494	0.254243772	0.222757875	0.207393589	0.257310519	0.25889426	0.131032041	0.190140399	0.159760197	0.155570805	0.146826432	0.192367373	0.202602299	0.166986727	0.245149859	0.235019035	0.10179787	0.192291401	0.087062425	0.256683925	0.160894163	0.241661614	0.206690742	0.229856861	0.218600021	0.222847055	0.21463355	0.26538592	0.176660954	0.09571849	0.223881155	0.197121152	0.174498133	0.203753375	0.24713125	0.262275064	0.24850725	0.208543579	0.224575704	0.221128486	0.242959646	0.242199185	0.272338091	0.21260539	0.203543424	0.164054808	0.205895181	0.120176939	0.178900784	0.173423986	0.170902547	0.20118238	0.20984073	0.207646875	0.251776766	0.148424036	0.245334036	0.237484336	0.105983171	0.206349621	0.202425539	0.119885353	0.220613774	0.197085295	0.181389882	0.248205985	0.211819711	0.252498853	0.238266097	0.150438515	0.203163168	0.263502153	0.181163095	0.158244731	0.211496242	0.223059718	0.22987067	0.247323318	0.210469253	0.236873306	0.22403459	0.255618048	0.188934405	0.248527085	0.183738979	0.236552385	0.246039709	0.199803574	0.256707551	0.225572525	0.247299229	0.238674774	0.265198964	0.259671595	0.258985202	0.269833603	0.270024643	0.253502092	0.205364263	0.209730827	0.243865057	0.239871386	0.219415163	0.239458815	0.230079864	0.230638988	0.221907138	0.205970881	0.196154677	0.17790401	0.13040666	0.167288756	0.137651028	0.231592994	0.187716089	0.257243939	0.18976814	0.249165873	0.185088335	0.21650825	0.141316964	0.208121293	0.165974396	0.249963435	0.239184918	0.179564266	0.248134138	0.229775759	0.22100309	0.223587491	0.231613452	0.264799124	0.23657722	0.272427988	0.217753056	0.234510894	0.193090801	0.195770553	0.153531807	0.197531808	0.245846886	0.17761228	0.199230972	0.171042341	0.198540598	0.186349466	0.183204036	0.198205173	0.264091125	0.258727324	1	0.26369364	0.263966632	0.242030521	0.104627272	0.220622073	0.090915302	0.210087522	0.203106377	0.222217886	0.242255446	0.218953567	0.169798481	0.218828492	0.179516603	0.218697376	0.262883784	0.21418939	0.159761024	0.280397059	0.229274166	0.235383425	0.238011542	0.220890096	0.237758256	0.246848846	0.256327113	0.235096774	0.222701877	0.259883039	0.235973192	0.156577176	0.266585973	0.212104894	0.183680901	0.223442719	0.232831956	0.232105136	0.25247511	0.206590852	0.186725729	0.205782008	0.16484051	0.233041747	0.253942667	0.25896409	0.243651154	0.249865729	0.19052629	0.18622665	0.237530237	0.246150081	0.181389518	0.247920886	0.234090623
FB1240	0.262851267	0.274193711	0.306900664	0.246123847	0.247675046	0.227465169	0.253695912	0.226863168	0.219955353	0.273596945	0.269046066	0.147902529	0.188982145	0.15757172	0.163259936	0.167042545	0.20714683	0.201443341	0.195385228	0.266113686	0.240713674	0.105088487	0.195773263	0.108190574	0.267766761	0.179902779	0.254007578	0.215548273	0.243380131	0.23130047	0.220888281	0.211594691	0.263059624	0.193477243	0.10479661	0.232135241	0.20750036	0.192703557	0.210946819	0.26406787	0.271123184	0.248455753	0.224027844	0.236695351	0.22553325	0.253539759	0.253474268	0.277176319	0.253335142	0.213112574	0.178797898	0.211251566	0.123049625	0.187088478	0.196087378	0.174047696	0.216855412	0.223404844	0.215279351	0.260311387	0.135773718	0.251351627	0.260075552	0.118724579	0.224588291	0.231790743	0.140753629	0.232712583	0.209533079	0.223151317	0.250342897	0.2185985	0.248603488	0.24539108	0.136342916	0.177122038	0.271616852	0.183463758	0.144144964	0.205927735	0.23481302	0.241674284	0.259792808	0.233001235	0.265333515	0.240021156	0.263079241	0.19435766	0.266878654	0.185815974	0.240665685	0.265167517	0.211742388	0.264353328	0.230840829	0.257248587	0.260028553	0.275158856	0.265227751	0.264566347	0.276108463	0.277102438	0.271222895	0.216818625	0.209573766	0.248879684	0.238750939	0.218094719	0.250884852	0.216598645	0.235633779	0.205344575	0.198578556	0.183905643	0.188161063	0.153228598	0.187151603	0.154419297	0.235424243	0.213863899	0.270497296	0.202508669	0.255226016	0.198350502	0.281596374	0.156414223	0.221957126	0.167437589	0.255858189	0.236425786	0.180317963	0.260107768	0.250819473	0.241088773	0.239296561	0.24987451	0.266171334	0.263883442	0.28496135	0.23206019	0.246050431	0.2052754	0.188762423	0.176945242	0.208965061	0.260373581	0.182687254	0.210367392	0.176936293	0.209117542	0.19106621	0.221742156	0.210731747	0.280043497	0.249165045	0.26369364	1	0.256350713	0.236404556	0.116716061	0.233366387	0.105643428	0.215170801	0.223898437	0.228122186	0.252820147	0.209770113	0.18639407	0.226000152	0.205372111	0.236496223	0.275414536	0.218763999	0.163743113	0.274542062	0.250803645	0.251691248	0.235839066	0.212678746	0.237954442	0.248584523	0.268997762	0.225428858	0.226787678	0.253006074	0.231066621	0.151779803	0.272204169	0.222999964	0.187736276	0.2455129	0.240621223	0.224524278	0.246874206	0.22055141	0.192826777	0.202063082	0.160035594	0.245045308	0.264324309	0.266981578	0.253121654	0.262424413	0.19654419	0.193606449	0.244421013	0.257658595	0.193919426	0.25983444	0.247245851
